,street_address,city,state,zip_code,longitude,latitude,family_id
4406,20576 Jones Creek,Texarkana,TX,75501,-94.188888,33.463473,TRiwmofYGo
4407,97064 Smith Track Apt. 204,Mineola,TX,75773,-95.532234,32.715503,UELwSYZCdr
4408,693 Anthony Mountains,Houston,TX,77086,-95.518642,29.98125,OsmiMXQqGX
4409,0239 Galvan Lock,College Station,TX,77845,-96.316531,30.677662,HGFRPizaUm
4410,8668 Howell Flat,San Angelo,TX,76903,-100.52414,31.554167,dIAKozkViB
4411,6654 Perez Turnpike Apt. 163,Austin,TX,78704,-97.831534,30.270463,kBgZlodbZe
4412,989 Tyler Field Suite 596,Floresville,TX,78114,-98.289588,29.255841,oxpgMydPGk
4413,575 Todd Orchard,Allen,TX,75002,-96.630519,33.140648,QkXXPPJBzv
4414,3438 Steven Viaduct,Crowley,TX,76036,-97.350975,32.669027,eBdHRLtSSk
4415,015 Lori Mill Suite 777,Cypress,TX,77429,-95.62029,30.018326,ffTIDHtXcu
4416,172 Gross Key,New Caney,TX,77357,-95.231493,30.264159,xrbRSzZsMP
4417,66539 Powers Rest,Spring,TX,77386,-95.467789,30.167741,jtXrwePZlM
4418,15658 King Hill Apt. 764,Dallas,TX,75228,-96.778434,32.810597,dmUeYAxINN
4419,12500 Kimberly Port,Killeen,TX,76549,-97.825107,31.175768,TWmUnYIWrk
4420,97179 Mayo Rapids Apt. 832,Highland Village,TX,75077,-97.15701,33.177599,MrRrmIuWRP
4421,62228 Dylan Dale,Bastrop,TX,78602,-97.330646,30.180603,xQphIXrpNx
4422,8189 Johnson Ranch,Cedar Hill,TX,75104,-96.928454,32.629837,MqMYsckntz
4423,978 Watkins Viaduct,Houston,TX,77068,-95.512875,30.03679,SgWLlpufva
4424,0717 Jacob Points,Galveston,TX,77551,-94.840751,29.372364,PQoMpSxoys
4425,728 Collins Manors Apt. 625,Fort Worth,TX,76120,-97.249874,32.885451,xvxxuxolIt
4426,04271 Spencer Rapid,Stamford,TX,79553,-99.875883,33.067726,jkAmzjdZOl
4427,508 Jones Roads Suite 206,Austin,TX,78753,-97.715564,30.484115,SfJniNAfpY
4428,4391 Wiggins Circles,Terrell,TX,75160,-96.330422,32.772668,nWpWldNvvj
4429,73275 Weber Burgs Suite 835,Lancaster,TX,75146,-96.853872,32.66574,VbQEemfGBm
4430,38709 Tyler Flat,Dallas,TX,75227,-96.782428,32.844865,RoqyFHvUZm
4431,755 Lauren Roads,Lumberton,TX,77657,-94.250848,30.371512,LuuEEqwEwl
4432,4066 Makayla Mall Suite 148,Frisco,TX,75034,-96.926334,33.153287,QtwTjnQGZB
4433,496 Erika Square Suite 968,Universal City,TX,78148,-98.366054,29.524536,TzzAFuzYrJ
4434,4317 Jared Plains,Cleburne,TX,76033,-97.478051,32.314472,hlJjeQgANF
4435,495 Bernard Extensions Suite 080,Beeville,TX,78102,-97.856121,28.45646,JtJqdhJGjR
4436,269 Gentry Square,San Antonio,TX,78251,-98.726648,29.545001,uoOjaApHJF
4437,5742 Sean Port Apt. 882,Brownsville,TX,78526,-97.560261,26.044386,ftLdeFgjjk
4438,54177 Andrea Curve,Temple,TX,76502,-97.481411,31.186577,aMWmkaBgtL
4439,14323 Stephen Stravenue,Breckenridge,TX,76424,-98.967674,32.830091,OjkkZkxIDA
4440,618 Hall Track Suite 355,Fort Worth,TX,76110,-97.36834,32.767983,vnWlHuPENd
4441,05385 Susan Mills,Sulphur Springs,TX,75482,-95.66466,33.152373,jWJnnUyebH
4442,64198 Sheila Center Suite 593,Amarillo,TX,79110,-101.955811,35.156288,WbYptWWYCi
4443,94722 Tony Tunnel Apt. 986,Fort Worth,TX,76123,-97.417552,32.669452,gEyWfkIBil
4444,7328 Rebecca Parkways Apt. 807,New Caney,TX,77357,-95.244348,30.247809,WHUHddhlLe
4445,878 Tara Plains Suite 401,La Grange,TX,78945,-96.932458,29.982436,btDbmDgZBR
4446,53520 Velasquez Springs Apt. 771,Dallas,TX,75232,-96.833424,32.776886,wejvyVuSUA
4447,992 Tonya Oval Apt. 463,Garland,TX,75040,-96.654528,32.922704,oUhNeiJTRR
4448,45748 Zachary Estate Apt. 955,Mcallen,TX,78501,-98.268696,26.248788,DlpyaOrGba
4449,674 Allison Plaza Apt. 122,Lewisville,TX,75067,-97.0277,33.028579,xjDhVvCGEJ
4450,611 Troy Spring Apt. 192,Port Arthur,TX,77642,-93.95785,29.914936,mxmVyBbwna
4451,68844 George Cliffs,Tomball,TX,77375,-95.65432,30.137844,xsqOargqRY
4452,143 Davis Drives Apt. 238,San Antonio,TX,78264,-98.534545,29.333498,kavVHrLGGS
4453,056 Johnson Hill,El Campo,TX,77437,-96.349472,29.236634,ZdaHwbIIwu
4454,112 Jessica Falls Suite 859,Dallas,TX,75228,-96.781876,32.878515,yLjMNCBAkr
4455,860 Brown Shoal Suite 732,Buda,TX,78610,-97.822222,30.133758,XyNjkcWGwh
4456,30094 Mark Summit Apt. 715,Baytown,TX,77521,-95.056899,29.862374,yXAlVoSpBt
4457,5277 Thomas Wall,Bay City,TX,77414,-95.986578,29.045006,KqfEFWauZd
4458,643 Patrick Isle Suite 305,El Paso,TX,79932,-106.669381,31.926826,SWWRFdmIOy
4459,458 Gomez Islands,El Paso,TX,79938,-106.360027,31.828781,TRctUaefvS
4460,774 King Parkway,Alvin,TX,77511,-95.228196,29.425488,qmGyCakyVH
4461,25676 Logan Prairie Suite 978,Kingsville,TX,78363,-97.986618,27.579597,wVsDfekQWF
4462,4267 Jasmin Ridges,Texarkana,TX,75503,-94.165364,33.525563,oCfNnTSEhW
4463,8314 Joe Ports Suite 435,Arlington,TX,76017,-97.110117,32.616175,CpTmMELFwO
4464,58893 Galvan Shore Apt. 370,San Antonio,TX,78249,-98.622969,29.673071,FrCUCGYbmC
4465,27583 Timothy Motorway,Katy,TX,77449,-95.719001,29.839044,pUTcxsvKWU
4466,9855 Quinn Ports,Hereford,TX,79045,-102.426121,34.833922,rrtKUGsCAs
4467,189 Lopez Highway Suite 746,Angleton,TX,77515,-95.423294,29.239839,QCecAvUpfd
4468,65817 Morgan Mission,Houston,TX,77077,-95.629737,29.739211,jLNqHHkUQr
4469,210 Campbell Well Apt. 263,Texarkana,TX,75503,-94.150093,33.549226,CgGoxwzMlR
4470,0641 Hall Court Suite 026,Crockett,TX,75835,-95.488464,31.372344,uYnQkkkfKJ
4471,55441 Adam Forest,Pearland,TX,77581,-95.35689,29.644352,HQqdNFfUDr
4472,678 Fowler Lights Apt. 832,Spring,TX,77373,-95.475205,30.132822,edduVttIfT
4473,715 Jay Vista Suite 037,Bryan,TX,77802,-96.364957,30.716781,pfdUhjVYsH
4474,1160 John Turnpike Apt. 176,Waxahachie,TX,75165,-96.844075,32.410341,nRMkWztoYk
4475,71845 Green Junction Apt. 703,San Antonio,TX,78253,-98.759027,29.447637,csqYWultlO
4476,171 Poole Curve,Garland,TX,75043,-96.665898,32.82552,GljSmsqrky
4477,135 Armstrong Vista Suite 411,Houston,TX,77068,-95.516825,30.023313,BJTqBHTkgO
4478,8650 Cooke Villages Suite 480,Carrollton,TX,75006,-96.970058,33.037077,lJmAPlyDLb
4479,4370 Kelli Green,El Paso,TX,79936,-106.379156,31.840748,YiYxfWRZHN
4480,70732 Brian Harbor,Denton,TX,76205,-97.142562,33.249458,ZikvrKwwOv
4481,736 Holly Estates,Bellmead,TX,76705,-97.182816,31.681882,HLBzBKJLvG
4482,0755 Alexis Crest Suite 477,San Angelo,TX,76903,-100.586946,31.579284,qjbSzSFyEq
4483,518 Christopher Ramp Apt. 140,Rockwall,TX,75087,-96.521742,32.982103,kSzZVuoiqC
4484,368 Anthony Haven,Hudson Oaks,TX,76087,-97.774015,32.886607,QONhrTyGgZ
4485,2487 Mayo Heights,Arlington,TX,76011,-97.129501,32.829127,ifmiWKEnHb
4486,9181 Ponce Lakes Apt. 315,Cedar Park,TX,78613,-97.817732,30.545658,ByYtXZVJnL
4487,63207 Samantha Mill,Houston,TX,77055,-95.556514,29.840944,BLbNKyQSOJ
4488,197 Kristina Shore,Canyon,TX,79015,-101.941175,35.082726,SnPcqrWrzU
4489,22919 Stephens Rest Apt. 609,Dallas,TX,75287,-96.928543,33.062183,kXhEFEKqGV
4490,59259 Watkins Flats Suite 001,Terrell,TX,75160,-96.389939,32.731834,QaWatmhsDO
4491,28630 Jackson Estate Suite 953,Livingston,TX,77351,-95.082326,30.789469,wqMExJLHYH
4492,906 Rodgers Flat Suite 480,San Antonio,TX,78249,-98.647922,29.666784,xwfPpQXPfK
4493,81569 Chapman Inlet Suite 946,San Antonio,TX,78250,-98.61548,29.57708,EbkEPGLUhy
4494,5041 Erika Knolls,Nacogdoches,TX,75965,-94.751765,31.714609,QDYAkdzprn
4495,219 Velazquez Lights,Uvalde,TX,78801,-99.849611,29.284669,MaiKHkjAgo
4496,1779 William Prairie Suite 867,Seminole,TX,79360,-102.72075,32.724619,xGaSRAGYPD
4497,6331 Carol Light,Dallas,TX,75228,-96.71927,32.870001,mshocMBUsc
4498,28083 Brown Oval,Pearland,TX,77581,-95.318225,29.679839,XemIdpUdiW
4499,5232 Bradley Radial,Brownsville,TX,78520,-97.549992,26.041677,LxzbzUTPeU
4500,29617 Stacy Shoal Suite 823,Lindon,UT,84042,-111.763957,40.338807,viWQGmNhXJ
4501,933 Eric Bridge,Layton,UT,84041,-112.054088,41.154012,tVOoOgNoML
4502,77876 Luna Summit Suite 911,Springville,UT,84663,-111.635583,40.221367,eyhfRanMhp
4503,20332 Ana Avenue Apt. 050,South Ogden,UT,84405,-111.934005,41.236478,BxrpzkRzXs
4504,8585 Nicholas Causeway,Spanish Fork,UT,84660,-111.646265,40.149359,UZxxfvDpXU
4505,669 Simmons Corner Suite 331,Richfield,UT,84701,-112.116059,38.712888,BosoXjpemU
4506,00398 Krueger Wells Apt. 476,Draper,UT,84020,-111.973996,40.545908,YYnnmghmeL
4507,12099 Conrad Circle Suite 653,Provo,UT,84604,-111.734783,40.320743,tikYLkXhcF
4508,3381 Nicholas Plain,Logan,UT,84321,-111.815435,41.767381,FvjWqNJYdA
4509,334 James Knolls Apt. 376,Logan,UT,84321,-111.845195,41.74033,FBDSLaChfn
4510,82422 Payne Street,Cedar City,UT,84720,-113.139598,37.735149,WzaJNmgURq
4511,286 Crystal Path Suite 677,Riverdale,UT,84405,-112.042988,41.24292,pYUOmHCNSu
4512,36657 Rose Stream,West Jordan,UT,84084,-112.074352,40.672087,kmixYdipKd
4513,5839 Michael Brook Suite 030,Millcreek,UT,84106,-111.838503,40.762975,MHBZHnNeCo
4514,194 Elliott Vista Apt. 187,Ephraim,UT,84627,-111.675154,39.472704,bqNMCpWUZg
4515,68678 David Ports,Tooele,UT,84074,-112.378861,40.63773,HZjRlCJRwZ
4516,11994 Melissa Roads Apt. 382,Ephraim,UT,84627,-111.612172,39.483119,uFRJCuDewl
4517,067 Michelle Skyway,Murray,UT,84117,-111.829925,40.641046,npzxwHRMTT
4518,4942 Gonzales Greens,Heber City,UT,84032,-111.429944,40.532124,WOEVuioRyA
4519,68584 Mathis Turnpike,Ogden,UT,84401,-112.07726,41.218024,lyGQENjoQe
4520,6901 Campbell Island,Springville,UT,84663,-111.663475,40.233973,nGeQLRNDuB
4521,29619 Johnson Grove Apt. 049,West Valley City,UT,84118,-112.024845,40.624051,UyyGjBIJfo
4522,4735 Butler Valley Apt. 509,Price,UT,84501,-110.826982,39.623961,jDHuXvisYr
4523,13078 Sutton Roads Apt. 582,Salt Lake City,UT,84109,-111.836181,40.759897,pvtwucAkVa
4524,37001 Tammy Court,West Valley City,UT,84118,-112.04908,40.684528,uIaOJSdazy
4525,106 Lori Cape Suite 414,Draper,UT,84020,-111.963567,40.566327,PDeoagbbwM
4526,8254 Thomas Manors Suite 303,Provo,UT,84604,-111.775409,40.331321,IPkENgKFoX
4527,200 Maynard Walk Suite 317,West Valley City,UT,84120,-112.081037,40.786496,RRZYGgBSfX
4528,6275 Smith Park,Layton,UT,84041,-112.040988,41.151783,mTBhIrteYL
4529,139 Johnson Locks,South Jordan,UT,84095,-112.066142,40.633743,tsrlibMnjJ
4530,861 Thomas Grove Suite 923,Pleasant Grove,UT,84062,-111.88454,40.431548,eORgZmPiOY
4531,057 Victor Trace Apt. 866,Provo,UT,84604,-111.788199,40.363044,BeeberiCcE
4532,183 Waters Circles,Orem,UT,84058,-111.73775,40.335073,NmMYpGddia
4533,15375 Jade Causeway Suite 520,West Jordan,UT,84084,-112.011334,40.67081,kvNHCpUZKg
4534,1503 Campbell Lodge,Sandy,UT,84094,-111.93632,40.677484,dcdRGKTtSA
4535,402 David Common,Layton,UT,84040,-111.98609,41.140707,DgXfwrgOhJ
4536,23221 Jennifer Parkways,Riverdale,UT,84405,-112.017008,41.285023,HkmARwuNUg
4537,0630 Alexander Overpass Apt. 264,Cedar City,UT,84720,-113.129294,37.756694,VFExelPntL
4538,487 Katherine Mountain Suite 486,Riverton,UT,84065,-112.054233,40.556578,mtYpRkofxe
4539,808 Gardner Curve,Centerville,UT,84014,-111.969826,40.924908,FfOpEDkQok
4540,06920 Martinez Stream,West Valley City,UT,84120,-112.049312,40.768439,nOXyPGBiuM
4541,7946 David Plains Apt. 092,West Valley City,UT,84118,-112.056186,40.663954,IFLnUMDFgu
4542,3409 Shannon Cove,Washington,UT,84780,-113.569865,37.149105,BytItempqY
4543,68222 William Inlet Suite 469,Millcreek,UT,84106,-111.827422,40.74051,iHCFPisjyF
4544,0888 Cheryl Meadow Suite 130,St George,UT,84790,-113.629224,37.110503,EFSTPjHCik
4545,8931 Brown Loaf,Draper,UT,84020,-111.937722,40.537063,tGVfZVJXOi
4546,33157 Emily Mill,Herriman,UT,84096,-112.035131,40.517925,OGLBYAEGvN
4547,19990 Brooks Radial Apt. 958,Riverton,UT,84065,-112.013168,40.563767,CrQPiglwNJ
4548,0367 Galloway Trail Apt. 649,Layton,UT,84041,-112.052313,41.156504,vGtZokMYVM
4549,330 Jacqueline Loaf,Lindon,UT,84042,-111.746633,40.344459,aBhZOxJNoW
4550,97678 Webster Shoal Apt. 216,South Jordan,UT,84095,-111.978788,40.576708,iuNkjRisAC
4551,101 Donaldson Skyway Suite 055,Murray,UT,84117,-111.886029,40.613487,wawRvmouGo
4552,3163 Henry Plaza,Pleasant Grove,UT,84062,-111.840804,40.468511,ABUwZhuEKp
4553,36917 Terry Way,South Jordan,UT,84095,-112.02092,40.620109,PHiknEHIbk
4554,32488 Robert Stream Apt. 915,Centerville,UT,84014,-111.961367,40.9323,CJZzxyNtrm
4555,754 Marie River Apt. 328,South Jordan,UT,84095,-111.91331,40.570951,iQTaKIUfeW
4556,4121 Castaneda Forges Apt. 086,Salt Lake City,UT,84117,-111.960225,40.754625,vlEwQaXoQS
4557,240 Jessica Trace Suite 052,Riverton,UT,84065,-112.059474,40.524115,lQQZYatnyC
4558,52716 Rosario Bypass Apt. 938,Spanish Fork,UT,84660,-111.68494,40.125118,giasvWjGpR
4559,572 Alejandro Junction Apt. 945,Salt Lake City,UT,84109,-111.826354,40.719482,ziuPzdDTXh
4560,21892 Herrera Orchard,Springville,UT,84663,-111.611393,40.254464,YlKqrlyZqq
4561,228 Campbell Inlet,Heber City,UT,84032,-111.450809,40.574941,TBEFhNcens
4562,686 Brewer Shore,Taylorsville,UT,84123,-111.936948,40.756993,kKZNWNCBEJ
4563,27040 Parsons Locks,Spanish Fork,UT,84660,-111.645139,40.142882,jDsxOYflOr
4564,6733 Edward Locks Suite 761,Park City,UT,84098,-111.51058,40.738359,beVJubwKuj
4565,91554 Johnson Locks Apt. 998,Millcreek,UT,84106,-111.881103,40.786001,WQNaCVklSF
4566,1743 Parsons Tunnel Apt. 889,South Jordan,UT,84095,-112.087053,40.635612,yXTSOoyAIe
4567,537 Gomez Corner Apt. 717,Saratoga Springs,UT,84045,-111.974048,40.433519,ccAWPUqkvI
4568,724 Krystal Divide,Perry,UT,84302,-112.083285,41.558008,zaoGZgnbXL
4569,565 Jefferson Square Apt. 947,Ephraim,UT,84627,-111.616682,39.414245,kKwAzPhwYH
4570,573 Brandi Fords Apt. 822,Herriman,UT,84096,-112.015718,40.529532,WPrjmOdDhZ
4571,936 Melissa Center Suite 764,Spanish Fork,UT,84660,-111.638391,40.187329,btAmYRlrGV
4572,13260 Garcia Radial,Cedar City,UT,84720,-113.146775,37.784942,bakbgJtyyw
4573,56253 Gordon Grove Apt. 319,Cedar City,UT,84720,-113.142969,37.718633,YNJopfTfaw
4574,06662 Mason Dam,West Jordan,UT,84084,-112.032225,40.646538,rvppvzNfwM
4575,15539 Tracy Lane Apt. 213,St George,UT,84790,-113.65495,37.185471,ViFJQiOpka
4576,28791 Stanley Highway Suite 361,Riverton,UT,84065,-111.957702,40.524423,mQlUQnvFGg
4577,28052 Tyler Haven,Spanish Fork,UT,84660,-111.652426,40.122334,fPtAVZeDuP
4578,20938 Grant Mountain Suite 027,Park City,UT,84098,-111.535397,40.749802,ougMWuNseu
4579,08530 Timothy Causeway Apt. 065,Pleasant Grove,UT,84062,-111.873561,40.476997,vGFhIbxMsO
4580,6694 Danielle Mountain,Pleasant Grove,UT,84062,-111.880767,40.419312,zZcYBMPvGD
4581,766 Charles Circle Suite 224,Harrisville,UT,84404,-112.074441,41.365871,OPkIXbDSOF
4582,98916 Angel Landing,Cedar Hills,UT,84062,-111.881779,40.467907,VrJcPRffJl
4583,356 Garcia Brooks Apt. 569,Midvale,UT,84047,-111.981763,40.615453,LrtOHcrimG
4584,774 Jennifer Cliff,Clinton,UT,84015,-112.145043,41.114164,RBUFmRAMuV
4585,3227 James Union Apt. 122,South Jordan,UT,84095,-111.978583,40.549798,ekQiHmereQ
4586,554 Steven Village,North Logan,UT,84341,-111.848201,41.854805,vPjMgVGnNf
4587,1052 Christensen Key,Riverton,UT,84065,-111.949389,40.523491,xISvdQtcjt
4588,038 Hensley Common Suite 361,Payson,UT,84651,-111.852913,40.071195,JyLrflVHTQ
4589,451 Lindsey Plains,Spanish Fork,UT,84660,-111.688942,40.111681,NVLnLxDOir
4590,71599 Hickman Park,Midvale,UT,84047,-111.959227,40.64662,dioONbMMDR
4591,348 Robert Glen,North Logan,UT,84341,-111.85069,41.812524,oGCRAkdbGV
4592,13406 Jacqueline Stream,West Valley City,UT,84118,-112.042103,40.646185,YhwZjEKihF
4593,386 Dennis Throughway Apt. 240,Park City,UT,84098,-111.543644,40.710278,FCcaLzBEMN
4594,0815 Michael Estates Apt. 662,Salt Lake City,UT,84115,-111.988082,40.749811,QpWwhMaMFL
4595,74827 Webster Stream Apt. 744,Price,UT,84501,-110.868581,39.643924,HbTCwtaLKK
4596,3424 Peck Lake,Vernal,UT,84078,-109.653913,40.454434,rBxwTXdHKn
4597,5231 Robinson Greens,Riverdale,UT,84405,-112.010401,41.273595,cUDtMyGMiU
4598,8854 Sarah Cliffs,Syracuse,UT,84075,-112.115927,41.123093,PWQPPJFWJg
4599,7186 Christian Crest Suite 640,Lindon,UT,84042,-111.759842,40.377399,PKeCTZOnbB
4600,32037 Adam Centers,Alexandria,VA,22306,-77.175902,38.816517,DAPkNowgnu
4601,818 Henry Crescent,Newport News,VA,23601,-76.548614,37.170767,kwnkJiWSoA
4602,29167 Garrett Harbor Suite 346,Appomattox,VA,24522,-78.886866,37.431615,ksTIbKXazj
4603,2294 Novak Courts Suite 501,Roanoke,VA,24019,-79.986818,37.316497,VtgFVfRKwK
4604,1120 Jennifer Keys,Suffolk,VA,23434,-76.620081,36.734708,VsTtRdteuu
4605,069 Nicole Square Suite 767,Richmond,VA,23284,-77.52953,37.61538,cgfkQizzXG
4606,7494 Jenna Lane Apt. 308,Fredericksburg,VA,22407,-77.555728,38.226745,WMQPvZiyXn
4607,5606 Waters Place,Newport News,VA,23601,-76.575835,37.132117,bNXPKNbHcn
4608,4410 Julia Park,Roanoke,VA,24014,-80.050804,37.278164,HGWsKEdLbB
4609,541 Nathan Common Suite 947,Fredericksburg,VA,22405,-77.450486,38.344122,rCwPbAquJK
4610,892 Reed Road,Waynesboro,VA,22980,-78.926974,38.136969,HpAudhHrWU
4611,286 Schroeder Pine,Midlothian,VA,23112,-77.678054,37.456903,PqTCLvrmSU
4612,5967 Jamie Fork,Haymarket,VA,20169,-77.612134,38.857321,CqFlXXkiva
4613,175 Drake Plain,Alexandria,VA,22306,-77.116941,38.715032,uzxpQmRTru
4614,8600 Paul Creek,North Chesterfield,VA,23234,-77.553482,37.413511,MqpCjjOeTs
4615,014 Angela Plain Suite 988,Emporia,VA,23847,-77.513796,36.745971,ZtExWbJVwQ
4616,23086 Paul Stream Apt. 901,Roanoke,VA,24012,-80.084825,37.352639,mABuWDtzKJ
4617,6422 Kenneth Pike Apt. 244,Newport News,VA,23602,-76.561014,37.187193,ZRNAFNfaDV
4618,8035 Kimberly Greens Apt. 652,Martinsville,VA,24112,-79.935298,36.750187,FMWfgPeezl
4619,832 Kimberly Points,Norfolk,VA,23502,-76.232293,36.960741,pYvwNLilXZ
4620,6265 David Court Suite 957,Vienna,VA,22182,-77.248232,38.944757,wBuszytDaO
4621,118 Mcneil Landing Suite 919,Hampton,VA,23666,-76.458405,37.079302,KHCtagJRjw
4622,905 Michael Springs Apt. 804,Christiansburg,VA,24073,-80.460258,37.228428,PIgWeEmWGG
4623,570 Ferguson Pike Suite 782,Appomattox,VA,24522,-78.821307,37.478161,SnNXrMknwQ
4624,803 Sherry Pass,Hampton,VA,23666,-76.443454,37.072525,XzIYvbIcWA
4625,909 Shields Causeway,North Chesterfield,VA,23234,-77.514116,37.437203,dgtWEaiDqf
4626,51762 Cummings Square Apt. 376,Norfolk,VA,23518,-76.238269,36.943241,JdembgZJZN
4627,136 Johns Mountain,Norfolk,VA,23502,-76.230003,36.98504,ruvzmUOlJS
4628,116 Ward Road,Grundy,VA,24614,-82.161879,37.364141,pZeqIhAcNg
4629,8782 Spencer Highway,Bedford,VA,24523,-79.586297,37.375267,VAflJWlDRi
4630,149 Russo Track,Norfolk,VA,23502,-76.268804,36.940062,GmrCOzWMND
4631,546 Chavez Forks,Norfolk,VA,23502,-76.224136,36.935773,AiYeGuqKBR
4632,613 Alexander Freeway Suite 955,Pearisburg,VA,24134,-80.754556,37.319236,lFCjJDMscH
4633,4206 Amber Well,Galax,VA,24333,-80.983322,36.715474,zMdHkJbrRg
4634,819 Gonzales Forges,Covington,VA,24426,-80.042496,37.886738,ijdhLiBiqQ
4635,22410 Brooks Drives Suite 174,Roanoke,VA,24019,-79.912289,37.37322,hclfKenYaP
4636,234 Parks Path Suite 394,Roanoke,VA,24013,-79.966646,37.353414,NxkzHgmPAA
4637,2274 Cochran Spring Suite 204,North Chesterfield,VA,23234,-77.577424,37.481767,uQUgsUlkMH
4638,6509 Deleon Union Apt. 575,Richmond,VA,23284,-77.528055,37.665705,jGSnEqSSXf
4639,769 Kayla Via Suite 292,Richmond,VA,23230,-77.584955,37.62875,ZnprwPJuZu
4640,495 Frank Fort,Harrisonburg,VA,22801,-78.951858,38.454147,GWHsiRhhgN
4641,933 Erica Curve,Charlottesville,VA,22901,-78.515321,38.161023,VZnysJsdZu
4642,55681 Fisher Gateway,Norfolk,VA,23502,-76.237675,36.989699,ciZUMovUNR
4643,00649 Abigail Fords Apt. 082,Richmond,VA,23227,-77.516973,37.647798,SaAZnFALyG
4644,2877 Rojas Forest Suite 693,Glen Allen,VA,23060,-77.662135,37.731024,ZxkqLaDZeP
4645,667 Francisco Prairie,Roanoke,VA,24012,-80.057424,37.360358,SdgVPSkAMG
4646,574 Karen Village,Richmond,VA,23230,-77.533425,37.631167,KHqiiSLIIR
4647,169 Shaw Key,Ashland,VA,23005,-77.518042,37.880464,fWjpFcoQuy
4648,5404 Hall Fords Apt. 601,Abingdon,VA,24211,-81.951052,36.762569,nywqUSGhML
4649,1470 Brandon Circle Apt. 216,Forest,VA,24551,-79.366711,37.410837,eMIWHobNIC
4650,15463 Cortez Expressway,North Chesterfield,VA,23234,-77.555307,37.422001,GxTXpeuVUH
4651,1125 White Ports Suite 663,Roanoke,VA,24014,-80.014326,37.255589,fiCHAcTZiy
4652,086 Smith Estates Apt. 655,Burke,VA,22015,-77.375035,38.84535,ZjZaBgbhiW
4653,205 Jose Parks,Chesapeake,VA,23322,-76.381597,36.737165,tggxHYHYJe
4654,106 Eric View Apt. 094,Chesapeake,VA,23322,-76.37028,36.758746,hRayMUgefU
4655,8444 Norman Ferry Apt. 026,Roanoke,VA,24013,-79.980354,37.325773,RVgPgyyZOu
4656,95673 Tracy Forks Apt. 402,Kilmarnock,VA,22482,-76.465785,37.762252,jxXFWmqDvg
4657,4384 Lori Land Suite 224,Culpeper,VA,22701,-78.048773,38.550507,FEzQWGUYWs
4658,937 Castillo Course,Appomattox,VA,24522,-78.829417,37.469781,EahafdVXIk
4659,9672 Melvin Falls,Richmond,VA,23225,-77.562557,37.545875,TNRjWgzVDY
4660,91674 James Underpass,Colonial Heights,VA,23834,-77.46964,37.224734,EpkssywJjZ
4661,708 Caitlin Ports Suite 344,Richmond,VA,23230,-77.544263,37.634876,HDvrxKEtcu
4662,632 Raymond Mount,Bluefield,VA,24605,-81.327138,37.242141,hqZxmknpYU
4663,5066 Clayton Village Apt. 680,Virginia Beach,VA,23456,-76.126761,36.844292,wieHguRcOf
4664,37274 Jackson Freeway Suite 950,Mechanicsville,VA,23111,-77.468713,37.655164,SovdYOTGjZ
4665,0085 Janet Glens Apt. 154,Dumfries,VA,22026,-77.387627,38.651115,EnIuIlPHro
4666,39518 Brown Throughway,Norfolk,VA,23518,-76.215079,36.925743,GQnTuXKwZB
4667,136 Paige Mills Suite 215,Madison Heights,VA,24572,-79.151375,37.581983,EEsZYsmPhL
4668,99051 Brown Estates,Ruckersville,VA,22968,-78.424483,38.26288,iEkVfwNIWE
4669,52864 Molly Land Apt. 645,Leesburg,VA,20176,-77.56733,39.155419,BmyGvXAafA
4670,3262 Saunders Plaza,Rocky Mount,VA,24151,-79.915196,37.089004,MdAunKCQeL
4671,43593 Thomas Trafficway,Pearisburg,VA,24134,-80.777593,37.346743,YsNKlldtxS
4672,351 Gill Grove Apt. 132,Chester,VA,23831,-77.526475,37.417238,HzuyapLyeU
4673,21323 Cox Brook,Manassas,VA,20110,-77.44305,38.888058,frCncgMAFI
4674,34759 Myers Knoll Apt. 521,Farmville,VA,23901,-78.456691,37.361628,ToVFnmFFRp
4675,0309 Mccann Shore,Alexandria,VA,22306,-77.129844,38.740592,ykQSslaGFs
4676,153 Rebecca Trace,Emporia,VA,23847,-77.530747,36.734066,dgQPTjRykg
4677,2543 Amber Forest,Chesapeake,VA,23321,-76.477203,36.887723,xjrIYGmkJl
4678,715 Jennifer Club,Dumfries,VA,22026,-77.313541,38.672091,sdGYJtFBLW
4679,25750 Timothy Pines,Chester,VA,23831,-77.515517,37.426949,EPMKydIImK
4680,290 Kent Union,Williamsburg,VA,23188,-76.711325,37.31444,oOgVGZJFZb
4681,52683 Delgado Brooks,Roanoke,VA,24014,-80.02673,37.210619,cPZMXnTPqR
4682,345 Cook Common,Charlottesville,VA,22901,-78.564793,38.170757,ShgDUhOOhD
4683,43142 Thomas Ferry,Stafford,VA,22556,-77.541847,38.551107,DHimFYUzqx
4684,4539 Garrison Street Suite 074,Franklin,VA,23851,-77.074307,36.751543,GGRJOEirWY
4685,123 Ruiz Motorway Suite 824,Virginia Beach,VA,23452,-76.186001,36.878551,ozLgfDYZHV
4686,8208 Wise Rapid Apt. 722,Grundy,VA,24614,-82.148886,37.341702,nqgFxWazdA
4687,424 Brian Run Apt. 214,Norfolk,VA,23518,-76.236207,36.986266,IBXxPaqXtK
4688,506 Nathan Passage Suite 995,Chester,VA,23831,-77.513355,37.460194,FgLVtuQNku
